GID	P1_vs_P2	P1_vs_P3	P1_vs_P4	P1_vs_P5	P1_vs_P6	P2_vs_P3	P2_vs_P4	P2_vs_P5	P2_vs_P6	P2_vs_P7	P3_vs_P4	P3_vs_P5	P3_vs_P6	P3_vs_P7	P4_vs_P5	P4_vs_P6	P5_vs_P6	Gene_Symbol	gene_0me
0TL1A_1446	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"Bifunctio0l enzyme that catalyzes the epimerization of the S- and R-forms of 0D(P)HX and the dehydration of the S-form of 0D(P)HX at the expense of ADP, which is converted to AMP. This allows the repair of both epimers of 0D(P)HX, a damaged form of 0D(P)H that is a result of enzymatic or heat-dependent hydration"	nnrD
0TL1A_1218	up	up	0	0	down	0	down	down	down	0	down	down	down	0	0	0	down	0	0
0TL1A_429	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	ABC-type multidrug transport system	ccmA
0TL1A_72	0	0	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	calcium- and calmodulin-responsive adenylate cyclase activity	-
0TL1A_978	up	0	up	up	up	down	0	down	down	0	up	down	down	up	0	0	down	0	0
0TL1A_1056	down	0	0	0	0	up	0	0	0	0	0	down	down	down	0	0	down	0	0
0TL1A_1532	up	0	0	0	0	down	down	down	down	0	0	down	down	up	0	0	down	0	0
0TL1A_1609	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Catalyzes the sequential 0D-dependent oxidations of L- histidinol to L-histidi0ldehyde and then to L-histidine	hisD
0TL1A_258	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	Belongs to the ALAD family	hemB
0TL1A_93	0	up	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Short-chain dehydroge0se reductase (SDR)	-
0TL1A_664	0	0	0	0	0	up	0	0	0	0	0	down	down	down	0	0	down	GUN4-like	-
0TL1A_195	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"COG1009 0DH ubiquinone oxidoreductase subunit 5 (chain L) Multisubunit 0 H antiporter, MnhA subunit Energy production and conversion Inorganic ion transport and metabolism"	ndhF
0TL1A_670	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	cumB
0TL1A_506	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"Component of the acetyl coenzyme A carboxylase (ACC) complex. First, biotin carboxylase catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the carboxyltransferase to acetyl-CoA to form malonyl-CoA"	accA
0TL1A_867	down	0	0	0	0	up	0	0	0	0	0	down	down	down	0	0	down	Alter0tive locus ID	-
0TL1A_768	0	up	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	0	0
0TL1A_1610	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Catalyzes the reversible conversion of ribose-5- phosphate to ribulose 5-phosphate	rpiA
0TL1A_668	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Glutamine synthetase	gl0
EZ55_4_178	0	down	0	down	down	down	0	down	down	down	up	0	up	up	down	down	up	0	0
0TL1A_11	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	peptide methionine sulfoxide reductase	-
EZ55_4_232	0	down	0	down	down	down	0	down	down	down	up	0	up	up	down	down	up	"Specific class of high-redox-potential 4Fe-4S ferredoxins. Functions in a0erobic electron transport in most purple and in some other photosynthetic bacteria and in at least one genus (Paracoccus) of halophilic, denitrifying bacteria"	-
0TL1A_1041	0	up	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	0	0
0TL1A_474	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_1427	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	0	0
0TL1A_453	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	BioD-like N-termi0l domain of phosphotransacetylase	pta
0TL1A_1354	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Belongs to the class-II pyridine nucleotide-disulfide oxidoreductase family	trxB
0TL1A_414	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Phage shock protein A	pspA
0TL1A_143	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	High light inducible protein	-
0TL1A_1413	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_835	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP)	dxs
0TL1A_1295	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	Involved in chlorophyll biosynthesis. Catalyzes the insertion of magnesium ion into protoporphyrin IX to yield Mg- protoporphyrin IX	chlI
0TL1A_1225	down	0	0	0	0	up	0	up	0	0	0	down	down	down	0	0	down	0	0
0TL1A_1623	0	0	0	0	0	0	0	0	0	0	down	down	down	down	0	0	down	Belongs to the Fur family	-
0TL1A_205	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"electron donor, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory and or the photosynthetic chain. The immediate electron acceptor for the enzyme in this species is believed to be plastoquinone. Couples the redox reaction to proton translocation, and thus conserves the redox energy in a proton gradient"	ndhA
0TL1A_243	down	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation	rplL
0TL1A_1807	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	"Catalyzes the formation of 6,7-dimethyl-8- ribityllumazine by condensation of 5-amino-6-(D- ribitylamino)uracil with 3,4-dihydroxy-2-butanone 4-phosphate. This is the penultimate step in the biosynthesis of riboflavin"	ribH
0TL1A_817	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Pyruvate dehydroge0se E1 component beta subunit	pdhB
0TL1A_1684	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	HNH endonuclease family protein	mcrA
0TL1A_848	0	up	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Alter0tive locus ID	-
0TL1A_1816	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Catalyzes the condensation of (S)-aspartate-beta- semialdehyde (S)-ASA and pyruvate to 4-hydroxy- tetrahydrodipicoli0te (HTPA)	dapA
0TL1A_1175	0	0	0	0	0	0	0	0	0	0	down	down	down	down	0	0	down	0	0
0TL1A_589	0	0	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	"Catalyzes the conversion of acetate into acetyl-CoA (AcCoA), an essential intermediate at the junction of a0bolic and catabolic pathways. AcsA undergoes a two-step reaction. In the first half reaction, AcsA combines acetate with ATP to form acetyl-adenylate (AcAMP) intermediate. In the second half reaction, it can then transfer the acetyl group from AcAMP to the sulfhydryl group of CoA, forming the product AcCoA"	acsA
EZ55_14_31	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	COG1278 Cold shock proteins	-
0TL1A_1559	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	secG
0TL1A_52	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	"Major role in the synthesis of nucleoside triphosphates other than ATP. The ATP gamma phosphate is transferred to the NDP beta phosphate via a ping-pong mechanism, using a phosphorylated active-site intermediate"	ndk
0TL1A_409	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	chlG
0TL1A_204	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"electron donor, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory and or the photosynthetic chain. The immediate electron acceptor for the enzyme in this species is believed to be plastoquinone. Couples the redox reaction to proton translocation, and thus conserves the redox energy in a proton gradient"	ndhI
0TL1A_86	0	0	0	0	0	up	0	0	0	0	0	down	down	down	0	0	down	0	0
0TL1A_458	0	0	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Glutamate-1-semialdehyde aminotransferase	hemL
0TL1A_1361	0	up	0	0	0	up	0	0	0	0	0	down	down	down	0	0	down	Seems to be required for the assembly of the photosystem I complex	ycf4
0TL1A_237	0	0	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Belongs to the phosphoglycerate ki0se family	pgk
0TL1A_137	down	0	0	0	0	up	0	0	0	0	0	down	down	down	0	0	down	Alter0tive locus ID	-
0TL1A_802	0	0	0	0	0	up	0	0	0	0	0	down	down	down	0	0	down	Alter0tive locus ID	-
0TL1A_684	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tR0.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome	tsf
0TL1A_1851	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Catalyzes the ATP-dependent ami0tion of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen. Regulates intracellular CTP levels through interactions with the four ribonucleotide triphosphates	pyrG
EZ55_23_18	0	down	0	down	down	down	0	down	down	down	up	0	up	up	down	down	up	0	0
0TL1A_1774	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	mreB
0TL1A_1558	0	0	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate	gpmI
0TL1A_391	0	0	0	0	0	up	0	0	0	0	0	down	down	down	0	0	down	Dihydrolipoamide acetyltransferase component of pyruvate dehydroge0se complex	pdhC
0TL1A_1087	up	0	0	0	0	down	down	down	down	0	0	down	down	up	0	0	down	Alter0tive locus ID	-
0TL1A_567	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	Alter0tive locus ID	-
0TL1A_1699	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"One of the primary rR0 binding proteins, it binds directly to 16S rR0 central domain where it helps coordi0te assembly of the platform of the 30S subunit"	rps8
0TL1A_1819	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	0	0
0TL1A_1710	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	One of the early assembly proteins it binds 23S rR0. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome	rplW
0TL1A_1606	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	D0-dependent R0 polymerase catalyzes the transcription of D0 into R0 using the four ribonucleoside triphosphates as substrates	rpoB
0TL1A_1491	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_1236	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_1615	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tR0 from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex	infB
0TL1A_1378	0	up	0	0	0	0	0	0	0	0	down	down	down	down	0	0	down	0	0
0TL1A_186	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	Alter0tive locus ID	ycf34
0TL1A_1604	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	D0-dependent R0 polymerase catalyzes the transcription of D0 into R0 using the four ribonucleoside triphosphates as substrates	rpoC2
0TL1A_198	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"Catalyzes the formation of UDP-glucose, from UTP and glucose 1-phosphate"	cugP
0TL1A_452	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Methionine aminopeptidase	map
0TL1A_1289	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	guaB
0TL1A_1603	up	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Specifically methylates position 2 of adenine 2503 in 23S rR0 and position 2 of adenine 37 in tR0s	rlmN
0TL1A_1177	down	0	0	0	0	up	0	0	0	0	0	down	down	down	0	0	down	AraC-like ligand binding domain	-
0TL1A_1497	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Involved in unsaturated fatty acids biosynthesis. Catalyzes the dehydration of short chain beta-hydroxyacyl-ACPs and long chain saturated and unsaturated beta-hydroxyacyl-ACPs	fabZ
0TL1A_580	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Nucleotidyl transferase	-
0TL1A_1420	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Reversibly catalyzes the transfer of the carbamoyl group from carbamoyl phosphate (CP) to the N(epsilon) atom of ornithine (ORN) to produce L-citrulline	argF
0TL1A_1777	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	May play a key role in the regulation of the intracellular concentration of adenosylhomocysteine	ahcY
0TL1A_142	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_16	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"Binds to D0 and alters its conformation. May be involved in regulation of gene expression, nucleoid organization and D0 protection"	-
0TL1A_805	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	Alter0tive locus ID	-
0TL1A_1356	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_262	0	0	0	0	0	0	down	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_709	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	Alter0tive locus ID	-
0TL1A_1826	0	up	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	0	0
0TL1A_706	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Belongs to the IlvD Edd family	ilvD
0TL1A_1658	0	up	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Alter0tive locus ID	-
0TL1A_1648	0	up	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	0	0
0TL1A_306	0	0	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Alter0tive locus ID	mviM
0TL1A_1372	0	up	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Alter0tive locus ID	-
0TL1A_1204	0	up	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Alter0tive locus ID	glnH
0TL1A_1014	up	0	0	0	0	0	0	down	down	0	0	down	down	0	0	0	down	0	0
0TL1A_736	0	0	0	0	0	up	0	0	0	0	0	down	down	down	0	0	down	Iron-storage protein	ftn
0TL1A_701	down	0	0	0	0	up	up	0	0	0	0	down	down	down	0	0	down	Belongs to the bacterial plant glucose-1-phosphate adenylyltransferase family	glgC
0TL1A_247	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"Participates in transcription elongation, termi0tion and antitermi0tion"	nusG
0TL1A_786	down	0	0	down	0	up	0	0	0	0	down	down	down	down	0	0	down	Alter0tive locus ID	-
0TL1A_766	up	0	0	0	0	down	down	down	down	0	0	down	down	up	0	0	down	0	0
0TL1A_1614	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	nucleic-acid-binding protein implicated in transcription termi0tion	-
0TL1A_1784	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Belongs to the glutathione peroxidase family	btuE
0TL1A_372	up	0	0	0	down	down	down	down	down	0	0	down	down	0	0	down	down	0	0
0TL1A_597	0	0	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Alter0tive locus ID	-
0TL1A_767	up	0	0	0	0	down	down	down	down	0	0	down	down	0	0	0	down	0	0
0TL1A_772	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_587	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Belongs to the FPP GGPP synthase family	sds
0TL1A_26	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	Alter0tive locus ID	-
0TL1A_129	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	Alter0tive locus ID	bcp
0TL1A_358	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	invA
0TL1A_1527	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	0	0
0TL1A_1250	0	0	up	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Photosystem II oxygen evolving complex protein PsbP	psbP
0TL1A_177	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	"cadmium, zinc and mercury transporting ATPase"	zntA
0TL1A_1288	0	0	0	0	0	up	0	0	0	0	0	down	down	down	0	0	down	0	0
0TL1A_1744	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_314	0	0	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Enoyl- acyl-carrier-protein reductase 0DH	fabI
0TL1A_1616	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_916	0	up	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Protoporphyrin IX	chlH
0TL1A_483	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	Alter0tive locus ID	-
0TL1A_1789	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins"	infC
0TL1A_1504	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"component of the KaiBC clock protein complex, which constitutes the main circadian regulator in cyanobacteria. In the complex, it may affect the phosphorylation status of KaiC"	kaiB
0TL1A_613	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	met17
0TL1A_1839	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_881	up	0	0	0	0	down	down	down	down	0	0	down	down	0	0	0	down	0	0
0TL1A_1827	0	0	0	0	0	up	0	0	0	0	0	down	down	down	0	0	down	Sulfolipid (UDP-sulfoquinovose) biosynthesis protein	sqdB
0TL1A_253	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	trxB
0TL1A_1702	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Binds to 23S rR0. Forms part of two intersubunit bridges in the 70S ribosome	rplN
0TL1A_345	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	ribosomal protein	rps1a
0TL1A_102	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
EZ55_4_54	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	Belongs to the bacterial ribosomal protein bL34 family	rpmH
0TL1A_1466	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	ycf81
EZ55_39_105	0	down	0	down	down	down	0	down	down	down	up	0	0	up	down	down	0	Cold shock domain protein CspD	cspD
0TL1A_1184	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	Alter0tive locus ID	-
0TL1A_1200	up	0	up	up	0	down	0	down	down	0	up	down	down	up	0	down	down	0	0
0TL1A_1882	up	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	0	0
0TL1A_568	0	0	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Alter0tive locus ID	-
0TL1A_698	0	0	0	0	0	up	0	0	0	0	0	down	down	down	0	0	down	Alter0tive locus ID	rpe
0TL1A_49	up	0	0	0	0	0	down	down	down	0	0	down	down	0	0	0	down	Alter0tive locus ID	dfa1
S0430-3_46	down	down	0	0	0	down	up	up	up	0	up	up	up	up	0	0	0	T=7 icosahedral viral capsid	-
0TL1A_551	0	up	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Catalyzes the decarboxylation of four acetate groups of uroporphyrinogen-III to yield coproporphyrinogen-III	hemE
0TL1A_299	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_1687	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Belongs to the universal ribosomal protein uS9 family	rps9
0TL1A_545	0	up	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Sigma factors are initiation factors that promote the attachment of R0 polymerase to specific initiation sites and are then released	-
0TL1A_13	up	0	0	0	0	down	down	down	down	0	0	down	down	0	0	0	down	"ATP binding to D0K triggers the release of the substrate protein, thus completing the reaction cycle. Several rounds of ATP-dependent interactions between D0J, D0K and GrpE are required for fully efficient folding. Also involved, together with D0K and GrpE, in the D0 replication of plasmids through activation of initiation proteins"	d0J
0TL1A_1649	down	0	0	0	0	up	up	up	0	0	down	down	down	down	0	0	down	R0 recognition motif	rbpD
0TL1A_1709	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"One of the primary rR0 binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tR0 binding and peptide bond formation. It has been suggested to have peptidyltransferase activity"	rpl2
0TL1A_738	0	up	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Alter0tive locus ID	-
0TL1A_930	down	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	0	0	0
0TL1A_1697	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"This is one of the proteins that binds and probably mediates the attachment of the 5S R0 into the large ribosomal subunit, where it forms part of the central protuberance"	rplR
0TL1A_1877	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_1690	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	D0-dependent R0 polymerase catalyzes the transcription of D0 into R0 using the four ribonucleoside triphosphates as substrates	rpoA
0TL1A_7	0	0	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Alter0tive locus ID	-
0TL1A_1754	0	0	0	0	0	up	0	0	0	0	0	down	down	down	0	0	down	0 H antiporter	kefB
0TL1A_1695	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Binds to the 23S rR0	rplO
0TL1A_711	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	Part of the phosphoribosylformylglyci0midine synthase complex involved in the purines biosynthetic pathway. Catalyzes the ATP-dependent conversion of formylglyci0mide ribonucleotide (FGAR) and glutamine to yield formylglyci0midine ribonucleotide (FGAM) and glutamate. The FGAM synthase complex is composed of three subunits. PurQ produces an ammonia molecule by converting glutamine to glutamate. PurL transfers the ammonia molecule to FGAR to form FGAM in an ATP-dependent manner. PurS interacts with PurQ and PurL and is thought to assist in the transfer of the ammonia molecule from PurQ to PurL	purS
0TL1A_1237	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	Belongs to the glutaredoxin family. Monothiol subfamily	-
0TL1A_1238	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Belongs to the BolA IbaG family	colA
0TL1A_1864	down	0	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Sigma factors are initiation factors that promote the attachment of R0 polymerase to specific initiation sites and are then released	-
S0430-3_42	down	down	0	0	0	down	up	up	up	0	up	up	up	0	0	0	0	0	0
0TL1A_1711	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"One of the primary rR0 binding proteins, this protein initially binds near the 5'-end of the 23S rR0. It is important during the early stages of 50S assembly. It makes multiple contacts with different domains of the 23S rR0 in the assembled 50S subunit and ribosome"	rpl4
0TL1A_1713	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	"electron donor, via FMN and iron-sulfur (Fe-S) centers, to quinones in the respiratory and or the photosynthetic chain. The immediate electron acceptor for the enzyme in this species is believed to be plastoquinone. Couples the redox reaction to proton translocation, and thus conserves the redox energy in a proton gradient. Cyanobacterial NDH-1 also plays a role in inorganic carbon- concentration"	ndhN
